Sensor,Value,stamp
TGS2603,0.131900340,"2024-02-28 05:59:46.000000"
TGS2610,0.000000000,"2024-02-28 05:59:46.000000"
TGS2611,0.546558738,"2024-02-28 05:59:46.000000"
MQ12,nan,"2024-02-28 05:59:47.000000"
,inf,"2024-02-28 05:59:49.000000"
MQ5,inf,"2024-02-28 05:59:50.000000"
MQ6,inf,"2024-02-28 05:59:50.000000"
MQ7,inf,"2024-02-28 05:59:50.000000"
MQ8,inf,"2024-02-28 05:59:51.000000"
TGS2600,0.961385369,"2024-02-28 05:59:51.000000"
TGS2602,0.963975668,"2024-02-28 05:59:52.000000"
TGS2612,0.964007735,"2024-02-28 05:59:52.000000"
MQ9,inf,"2024-02-28 05:59:53.000000"
MQ10,inf,"2024-02-28 05:59:53.000000"
MQ11,inf,"2024-02-28 05:59:53.000000"
TGS2620,0.964891970,"2024-02-28 05:59:54.000000"
TGS2603,0.175867125,"2024-02-28 05:59:54.000000"
TGS2610,0.362173051,"2024-02-28 05:59:55.000000"
TGS2611,0.182186246,"2024-02-28 05:59:55.000000"
MQ12,inf,"2024-02-28 05:59:55.000000"
,inf,"2024-02-28 05:59:58.000000"
MQ5,inf,"2024-02-28 05:59:58.000000"
MQ6,inf,"2024-02-28 05:59:58.000000"
MQ7,inf,"2024-02-28 05:59:59.000000"
MQ8,inf,"2024-02-28 05:59:59.000000"
TGS2600,0.961385369,"2024-02-28 06:00:00.000000"
TGS2602,0.963975668,"2024-02-28 06:00:00.000000"
TGS2612,0.964007735,"2024-02-28 06:00:00.000000"
MQ9,inf,"2024-02-28 06:00:01.000000"
MQ10,inf,"2024-02-28 06:00:01.000000"
MQ11,inf,"2024-02-28 06:00:02.000000"
TGS2620,0.964891970,"2024-02-28 06:00:02.000000"
TGS2603,0.131900340,"2024-02-28 06:00:03.000000"
TGS2610,0.362173051,"2024-02-28 06:00:03.000000"
TGS2611,0.546558738,"2024-02-28 06:00:04.000000"
MQ12,inf,"2024-02-28 06:00:04.000000"
,inf,"2024-02-28 06:00:07.000000"
MQ5,inf,"2024-02-28 06:00:07.000000"
MQ6,inf,"2024-02-28 06:00:07.000000"
MQ7,inf,"2024-02-28 06:00:08.000000"
MQ8,inf,"2024-02-28 06:00:08.000000"
TGS2600,1.015127420,"2024-02-28 06:00:09.000000"
TGS2602,0.963975668,"2024-02-28 06:00:09.000000"
TGS2612,0.964007735,"2024-02-28 06:00:10.000000"
MQ9,inf,"2024-02-28 06:00:10.000000"
MQ10,inf,"2024-02-28 06:00:10.000000"
MQ11,inf,"2024-02-28 06:00:11.000000"
TGS2620,0.964891970,"2024-02-28 06:00:11.000000"
TGS2603,0.131900340,"2024-02-28 06:00:12.000000"
TGS2610,0.362173051,"2024-02-28 06:00:12.000000"
TGS2611,0.546558738,"2024-02-28 06:00:13.000000"
MQ12,inf,"2024-02-28 06:00:13.000000"
,inf,"2024-02-28 06:00:16.000000"
MQ5,inf,"2024-02-28 06:00:16.000000"
MQ6,inf,"2024-02-28 06:00:16.000000"
MQ7,inf,"2024-02-28 06:00:16.000000"
MQ8,inf,"2024-02-28 06:00:17.000000"
TGS2600,0.961385369,"2024-02-28 06:00:17.000000"
TGS2602,0.963975668,"2024-02-28 06:00:17.000000"
TGS2612,0.964007735,"2024-02-28 06:00:17.000000"
MQ9,inf,"2024-02-28 06:00:18.000000"
MQ10,inf,"2024-02-28 06:00:18.000000"
MQ11,inf,"2024-02-28 06:00:19.000000"
TGS2620,0.964891970,"2024-02-28 06:00:19.000000"
TGS2603,0.087933563,"2024-02-28 06:00:20.000000"
TGS2610,0.724346101,"2024-02-28 06:00:20.000000"
TGS2611,0.546558738,"2024-02-28 06:00:21.000000"
MQ12,inf,"2024-02-28 06:00:21.000000"
,inf,"2024-02-28 06:00:24.000000"
MQ5,inf,"2024-02-28 06:00:24.000000"
MQ6,inf,"2024-02-28 06:00:25.000000"
MQ7,inf,"2024-02-28 06:00:25.000000"
MQ8,inf,"2024-02-28 06:00:26.000000"
TGS2600,0.967356741,"2024-02-28 06:00:27.000000"
TGS2602,0.969963074,"2024-02-28 06:00:27.000000"
TGS2612,1.023883939,"2024-02-28 06:00:28.000000"
MQ9,inf,"2024-02-28 06:00:28.000000"
MQ10,inf,"2024-02-28 06:00:28.000000"
MQ11,inf,"2024-02-28 06:00:29.000000"
TGS2620,0.964891970,"2024-02-28 06:00:29.000000"
TGS2603,0.175867125,"2024-02-28 06:00:30.000000"
TGS2610,0.543259561,"2024-02-28 06:00:30.000000"
TGS2611,0.546558738,"2024-02-28 06:00:31.000000"
MQ12,inf,"2024-02-28 06:00:32.000000"
,inf,"2024-02-28 06:00:34.000000"
MQ5,inf,"2024-02-28 06:00:34.000000"
MQ6,inf,"2024-02-28 06:00:35.000000"
MQ7,inf,"2024-02-28 06:00:35.000000"
MQ8,inf,"2024-02-28 06:00:36.000000"
TGS2600,0.967356741,"2024-02-28 06:00:36.000000"
TGS2602,0.969963074,"2024-02-28 06:00:37.000000"
TGS2612,1.029871583,"2024-02-28 06:00:37.000000"
MQ9,inf,"2024-02-28 06:00:38.000000"
MQ10,inf,"2024-02-28 06:00:38.000000"
MQ11,inf,"2024-02-28 06:00:39.000000"
TGS2620,0.964891970,"2024-02-28 06:00:39.000000"
TGS2603,0.087933563,"2024-02-28 06:00:40.000000"
TGS2610,0.362173051,"2024-02-28 06:00:40.000000"
TGS2611,0.546558738,"2024-02-28 06:00:40.000000"
MQ12,inf,"2024-02-28 06:00:41.000000"
,inf,"2024-02-28 06:00:43.000000"
MQ5,inf,"2024-02-28 06:00:44.000000"
MQ6,inf,"2024-02-28 06:00:44.000000"
MQ7,inf,"2024-02-28 06:00:45.000000"
MQ8,inf,"2024-02-28 06:00:45.000000"
TGS2600,0.967356741,"2024-02-28 06:00:46.000000"
TGS2602,0.969963074,"2024-02-28 06:00:46.000000"
TGS2612,0.969995379,"2024-02-28 06:00:47.000000"
MQ9,inf,"2024-02-28 06:00:47.000000"
MQ10,inf,"2024-02-28 06:00:48.000000"
MQ11,inf,"2024-02-28 06:00:48.000000"
TGS2620,0.964891970,"2024-02-28 06:00:49.000000"
TGS2603,0.175867125,"2024-02-28 06:00:49.000000"
TGS2610,0.543259561,"2024-02-28 06:00:50.000000"
TGS2611,0.364372492,"2024-02-28 06:00:50.000000"
MQ12,inf,"2024-02-28 06:00:51.000000"
,inf,"2024-02-28 06:00:53.000000"
MQ5,inf,"2024-02-28 06:00:53.000000"
MQ6,inf,"2024-02-28 06:00:54.000000"
MQ7,inf,"2024-02-28 06:00:54.000000"
MQ8,inf,"2024-02-28 06:00:55.000000"
TGS2600,0.961385369,"2024-02-28 06:00:55.000000"
TGS2602,0.963975668,"2024-02-28 06:00:56.000000"
TGS2612,0.964007735,"2024-02-28 06:00:56.000000"
MQ9,inf,"2024-02-28 06:00:57.000000"
MQ10,inf,"2024-02-28 06:00:57.000000"
MQ11,inf,"2024-02-28 06:00:58.000000"
TGS2620,0.964891970,"2024-02-28 06:00:58.000000"
TGS2603,0.087933563,"2024-02-28 06:00:59.000000"
TGS2610,0.543259561,"2024-02-28 06:00:59.000000"
TGS2611,0.364372492,"2024-02-28 06:01:00.000000"
MQ12,inf,"2024-02-28 06:01:00.000000"
,inf,"2024-02-28 06:01:02.000000"
MQ5,inf,"2024-02-28 06:01:03.000000"
MQ6,inf,"2024-02-28 06:01:03.000000"
MQ7,inf,"2024-02-28 06:01:04.000000"
MQ8,inf,"2024-02-28 06:01:04.000000"
TGS2600,0.961385369,"2024-02-28 06:01:05.000000"
TGS2602,0.963975668,"2024-02-28 06:01:05.000000"
TGS2612,0.964007735,"2024-02-28 06:01:05.000000"
MQ9,inf,"2024-02-28 06:01:06.000000"
MQ10,inf,"2024-02-28 06:01:06.000000"
MQ11,inf,"2024-02-28 06:01:07.000000"
TGS2620,0.964891970,"2024-02-28 06:01:07.000000"
TGS2603,0.131900340,"2024-02-28 06:01:08.000000"
TGS2610,0.362173051,"2024-02-28 06:01:08.000000"
TGS2611,2.550607443,"2024-02-28 06:01:09.000000"
MQ12,inf,"2024-02-28 06:01:09.000000"
,inf,"2024-02-28 06:01:12.000000"
MQ5,inf,"2024-02-28 06:01:12.000000"
MQ6,inf,"2024-02-28 06:01:12.000000"
MQ7,inf,"2024-02-28 06:01:12.000000"
MQ8,inf,"2024-02-28 06:01:13.000000"
TGS2600,0.967356741,"2024-02-28 06:01:13.000000"
TGS2602,0.969963074,"2024-02-28 06:01:14.000000"
TGS2612,0.969995379,"2024-02-28 06:01:14.000000"
MQ9,inf,"2024-02-28 06:01:15.000000"
MQ10,inf,"2024-02-28 06:01:15.000000"
MQ11,inf,"2024-02-28 06:01:16.000000"
TGS2620,1.012540936,"2024-02-28 06:01:16.000000"
TGS2603,0.087933563,"2024-02-28 06:01:17.000000"
TGS2610,0.362173051,"2024-02-28 06:01:17.000000"
TGS2611,1.821862340,"2024-02-28 06:01:18.000000"
MQ12,inf,"2024-02-28 06:01:18.000000"
,inf,"2024-02-28 06:01:21.000000"
MQ5,inf,"2024-02-28 06:01:21.000000"
MQ6,inf,"2024-02-28 06:01:21.000000"
MQ7,inf,"2024-02-28 06:01:22.000000"
MQ8,inf,"2024-02-28 06:01:22.000000"
TGS2600,0.967356741,"2024-02-28 06:01:23.000000"
