Sensor,Value,stamp
MQ12,inf,"2024-02-28 01:57:57.000000"
,inf,"2024-02-28 01:57:59.000000"
MQ5,inf,"2024-02-28 01:58:00.000000"
MQ6,inf,"2024-02-28 01:58:00.000000"
MQ7,inf,"2024-02-28 01:58:01.000000"
MQ8,inf,"2024-02-28 01:58:01.000000"
TGS2600,1.060903668,"2024-02-28 01:58:01.000000"
TGS2602,1.114002347,"2024-02-28 01:58:02.000000"
TGS2612,1.050891638,"2024-02-28 01:58:02.000000"
MQ9,inf,"2024-02-28 01:58:03.000000"
MQ10,inf,"2024-02-28 01:58:04.000000"
MQ11,inf,"2024-02-28 01:58:04.000000"
TGS2620,1.031131744,"2024-02-28 01:58:05.000000"
TGS2603,0.119442597,"2024-02-28 01:58:05.000000"
TGS2610,0.480427057,"2024-02-28 01:58:06.000000"
TGS2611,0.324909747,"2024-02-28 01:58:06.000000"
MQ12,inf,"2024-02-28 01:58:07.000000"
,inf,"2024-02-28 01:58:09.000000"
MQ5,inf,"2024-02-28 01:58:09.000000"
MQ6,inf,"2024-02-28 01:58:10.000000"
MQ7,inf,"2024-02-28 01:58:10.000000"
MQ8,inf,"2024-02-28 01:58:11.000000"
TGS2600,1.035644054,"2024-02-28 01:58:11.000000"
TGS2602,1.038047671,"2024-02-28 01:58:12.000000"
TGS2612,1.031899571,"2024-02-28 01:58:13.000000"
MQ9,inf,"2024-02-28 01:58:13.000000"
MQ10,inf,"2024-02-28 01:58:13.000000"
MQ11,inf,"2024-02-28 01:58:14.000000"
TGS2620,1.018856287,"2024-02-28 01:58:15.000000"
TGS2603,0.079628401,"2024-02-28 01:58:15.000000"
TGS2610,0.480427057,"2024-02-28 01:58:15.000000"
TGS2611,0.324909747,"2024-02-28 01:58:16.000000"
MQ12,inf,"2024-02-28 01:58:16.000000"
,inf,"2024-02-28 01:58:19.000000"
MQ5,inf,"2024-02-28 01:58:19.000000"
MQ6,inf,"2024-02-28 01:58:19.000000"
MQ7,inf,"2024-02-28 01:58:20.000000"
MQ8,inf,"2024-02-28 01:58:20.000000"
TGS2600,1.023014307,"2024-02-28 01:58:21.000000"
TGS2602,1.082354546,"2024-02-28 01:58:21.000000"
TGS2612,1.025568962,"2024-02-28 01:58:22.000000"
MQ9,inf,"2024-02-28 01:58:22.000000"
MQ10,inf,"2024-02-28 01:58:23.000000"
MQ11,inf,"2024-02-28 01:58:23.000000"
TGS2620,1.018856287,"2024-02-28 01:58:24.000000"
TGS2603,0.119442597,"2024-02-28 01:58:24.000000"
TGS2610,0.480427057,"2024-02-28 01:58:25.000000"
TGS2611,0.324909747,"2024-02-28 01:58:25.000000"
MQ12,inf,"2024-02-28 01:58:26.000000"
,inf,"2024-02-28 01:58:29.000000"
MQ5,inf,"2024-02-28 01:58:29.000000"
MQ6,inf,"2024-02-28 01:58:30.000000"
MQ7,inf,"2024-02-28 01:58:30.000000"
MQ8,inf,"2024-02-28 01:58:31.000000"
TGS2600,1.016699433,"2024-02-28 01:58:31.000000"
TGS2602,1.025388598,"2024-02-28 01:58:32.000000"
TGS2612,1.025568962,"2024-02-28 01:58:32.000000"
MQ9,inf,"2024-02-28 01:58:33.000000"
MQ10,inf,"2024-02-28 01:58:33.000000"
MQ11,inf,"2024-02-28 01:58:34.000000"
TGS2620,1.012718678,"2024-02-28 01:58:34.000000"
TGS2603,0.079628401,"2024-02-28 01:58:35.000000"
TGS2610,0.480427057,"2024-02-28 01:58:35.000000"
TGS2611,0.487364620,"2024-02-28 01:58:36.000000"
MQ12,inf,"2024-02-28 01:58:36.000000"
,inf,"2024-02-28 01:58:38.000000"
MQ5,inf,"2024-02-28 01:58:39.000000"
MQ6,inf,"2024-02-28 01:58:39.000000"
MQ7,inf,"2024-02-28 01:58:39.000000"
MQ8,inf,"2024-02-28 01:58:40.000000"
TGS2600,1.016699433,"2024-02-28 01:58:40.000000"
TGS2602,1.019058943,"2024-02-28 01:58:41.000000"
TGS2612,1.082544923,"2024-02-28 01:58:42.000000"
MQ9,inf,"2024-02-28 01:58:42.000000"
MQ10,inf,"2024-02-28 01:58:43.000000"
MQ11,inf,"2024-02-28 01:58:43.000000"
TGS2620,1.012718678,"2024-02-28 01:58:43.000000"
TGS2603,0.119442597,"2024-02-28 01:58:44.000000"
TGS2610,0.480427057,"2024-02-28 01:58:45.000000"
TGS2611,0.324909747,"2024-02-28 01:58:45.000000"
MQ12,inf,"2024-02-28 01:58:46.000000"
,inf,"2024-02-28 01:58:53.000000"
,inf,"2024-02-28 01:58:54.000000"
MQ5,inf,"2024-02-28 01:58:55.000000"
MQ6,inf,"2024-02-28 01:58:56.000000"
MQ7,inf,"2024-02-28 01:58:56.000000"
MQ8,inf,"2024-02-28 01:58:57.000000"
TGS2600,1.016699433,"2024-02-28 01:58:58.000000"
TGS2602,1.019058943,"2024-02-28 01:58:58.000000"
TGS2612,1.012907624,"2024-02-28 01:58:59.000000"
MQ9,inf,"2024-02-28 01:58:59.000000"
MQ10,inf,"2024-02-28 01:59:00.000000"
MQ11,inf,"2024-02-28 01:59:00.000000"
TGS2620,1.000443220,"2024-02-28 01:59:00.000000"
TGS2603,0.119442597,"2024-02-28 01:59:01.000000"
TGS2610,0.480427057,"2024-02-28 01:59:01.000000"
TGS2611,0.487364620,"2024-02-28 01:59:02.000000"
MQ12,inf,"2024-02-28 01:59:02.000000"
,inf,"2024-02-28 01:59:05.000000"
MQ5,inf,"2024-02-28 01:59:05.000000"
MQ6,inf,"2024-02-28 01:59:06.000000"
MQ7,inf,"2024-02-28 01:59:06.000000"
MQ8,inf,"2024-02-28 01:59:07.000000"
TGS2600,1.010384440,"2024-02-28 01:59:08.000000"
TGS2602,1.012729406,"2024-02-28 01:59:08.000000"
TGS2612,1.063552976,"2024-02-28 01:59:09.000000"
MQ9,inf,"2024-02-28 01:59:09.000000"
MQ10,inf,"2024-02-28 01:59:10.000000"
MQ11,inf,"2024-02-28 01:59:10.000000"
TGS2620,1.000443220,"2024-02-28 01:59:11.000000"
