Sensor,Value,stamp
TGS2600,1.016767383,"2024-02-26 05:22:30.000000"
TGS2602,0.954086363,"2024-02-26 05:22:31.000000"
TGS2612,0.954257190,"2024-02-26 05:22:31.000000"
MQ9,inf,"2024-02-26 05:22:32.000000"
MQ10,inf,"2024-02-26 05:22:32.000000"
MQ11,inf,"2024-02-26 05:22:33.000000"
TGS2620,0.951459646,"2024-02-26 05:22:33.000000"
TGS2603,0.605433404,"2024-02-26 05:22:34.000000"
TGS2610,0.552147210,"2024-02-26 05:22:34.000000"
TGS2611,0.373443991,"2024-02-26 05:22:34.000000"
MQ12,inf,"2024-02-26 05:22:35.000000"
,inf,"2024-02-26 05:22:38.000000"
MQ5,inf,"2024-02-26 05:22:38.000000"
MQ6,inf,"2024-02-26 05:22:39.000000"
MQ7,inf,"2024-02-26 05:22:40.000000"
MQ8,inf,"2024-02-26 05:22:40.000000"
TGS2600,1.016767383,"2024-02-26 05:22:41.000000"
,inf,"2024-02-26 05:22:46.000000"
MQ5,inf,"2024-02-26 05:22:46.000000"
MQ6,inf,"2024-02-26 05:22:48.000000"
MQ7,inf,"2024-02-26 05:22:48.000000"
MQ8,inf,"2024-02-26 05:22:49.000000"
TGS2600,0.952415049,"2024-02-26 05:22:49.000000"
TGS2602,0.954086363,"2024-02-26 05:22:50.000000"
TGS2612,0.954257190,"2024-02-26 05:22:50.000000"
MQ9,inf,"2024-02-26 05:22:50.000000"
MQ10,inf,"2024-02-26 05:22:51.000000"
MQ11,inf,"2024-02-26 05:22:51.000000"
TGS2620,0.945240974,"2024-02-26 05:22:51.000000"
TGS2603,0.139715403,"2024-02-26 05:22:52.000000"
TGS2610,0.552147210,"2024-02-26 05:22:52.000000"
TGS2611,0.560166001,"2024-02-26 05:22:53.000000"
MQ12,inf,"2024-02-26 05:22:53.000000"
,inf,"2024-02-26 05:22:55.000000"
MQ5,inf,"2024-02-26 05:22:56.000000"
MQ6,inf,"2024-02-26 05:22:56.000000"
MQ7,inf,"2024-02-26 05:22:56.000000"
MQ8,inf,"2024-02-26 05:22:57.000000"
TGS2600,0.952415049,"2024-02-26 05:22:57.000000"
TGS2602,1.012105107,"2024-02-26 05:22:59.000000"
TGS2612,0.954257190,"2024-02-26 05:22:59.000000"
MQ9,inf,"2024-02-26 05:23:00.000000"
MQ10,inf,"2024-02-26 05:23:02.000000"
MQ11,inf,"2024-02-26 05:23:02.000000"
TGS2620,0.951459646,"2024-02-26 05:23:03.000000"
TGS2603,0.139715403,"2024-02-26 05:23:03.000000"
TGS2610,0.552147210,"2024-02-26 05:23:04.000000"
TGS2611,0.560166001,"2024-02-26 05:23:05.000000"
MQ12,inf,"2024-02-26 05:23:05.000000"
,inf,"2024-02-26 05:23:08.000000"
MQ5,inf,"2024-02-26 05:23:08.000000"
MQ6,inf,"2024-02-26 05:23:09.000000"
MQ7,inf,"2024-02-26 05:23:10.000000"
MQ8,inf,"2024-02-26 05:23:10.000000"
TGS2600,1.016767383,"2024-02-26 05:23:11.000000"
TGS2602,0.954086363,"2024-02-26 05:23:11.000000"
TGS2612,0.954257190,"2024-02-26 05:23:12.000000"
MQ9,inf,"2024-02-26 05:23:12.000000"
MQ10,inf,"2024-02-26 05:23:13.000000"
MQ11,inf,"2024-02-26 05:23:13.000000"
TGS2620,1.007427812,"2024-02-26 05:23:16.000000"
TGS2603,0.139715403,"2024-02-26 05:23:16.000000"
TGS2610,0.552147210,"2024-02-26 05:23:17.000000"
TGS2611,2.240664005,"2024-02-26 05:23:17.000000"
MQ12,inf,"2024-02-26 05:23:18.000000"
,inf,"2024-02-26 05:23:20.000000"
MQ5,inf,"2024-02-26 05:23:20.000000"
MQ6,inf,"2024-02-26 05:23:22.000000"
MQ7,inf,"2024-02-26 05:23:22.000000"
MQ8,inf,"2024-02-26 05:23:23.000000"
TGS2600,0.952415049,"2024-02-26 05:23:24.000000"
TGS2602,0.954086363,"2024-02-26 05:23:24.000000"
TGS2612,1.005838633,"2024-02-26 05:23:25.000000"
MQ9,inf,"2024-02-26 05:23:26.000000"
MQ10,inf,"2024-02-26 05:23:26.000000"
MQ11,inf,"2024-02-26 05:23:26.000000"
TGS2620,0.951459646,"2024-02-26 05:23:27.000000"
TGS2603,0.186287194,"2024-02-26 05:23:27.000000"
TGS2610,0.552147210,"2024-02-26 05:23:27.000000"
TGS2611,0.560166001,"2024-02-26 05:23:28.000000"
MQ12,inf,"2024-02-26 05:23:28.000000"
,inf,"2024-02-26 05:23:31.000000"
MQ5,inf,"2024-02-26 05:23:31.000000"
MQ6,inf,"2024-02-26 05:23:32.000000"
MQ7,inf,"2024-02-26 05:23:32.000000"
MQ8,inf,"2024-02-26 05:23:33.000000"
TGS2600,0.952415049,"2024-02-26 05:23:33.000000"
TGS2602,0.954086363,"2024-02-26 05:23:34.000000"
TGS2612,0.954257190,"2024-02-26 05:23:34.000000"
MQ9,inf,"2024-02-26 05:23:34.000000"
MQ10,inf,"2024-02-26 05:23:35.000000"
MQ11,inf,"2024-02-26 05:23:35.000000"
TGS2620,0.951459646,"2024-02-26 05:23:36.000000"
TGS2603,0.139715403,"2024-02-26 05:23:36.000000"
TGS2610,0.736196339,"2024-02-26 05:23:37.000000"
TGS2611,0.560166001,"2024-02-26 05:23:37.000000"
MQ12,inf,"2024-02-26 05:23:38.000000"
,inf,"2024-02-26 05:23:40.000000"
MQ5,inf,"2024-02-26 05:23:40.000000"
MQ6,inf,"2024-02-26 05:23:41.000000"
MQ7,inf,"2024-02-26 05:23:41.000000"
MQ8,inf,"2024-02-26 05:23:41.000000"
TGS2600,0.952415049,"2024-02-26 05:23:41.000000"
TGS2602,0.954086363,"2024-02-26 05:23:42.000000"
TGS2612,0.954257190,"2024-02-26 05:23:42.000000"
MQ9,inf,"2024-02-26 05:23:42.000000"
MQ10,inf,"2024-02-26 05:23:43.000000"
MQ11,inf,"2024-02-26 05:23:43.000000"
TGS2620,0.951459646,"2024-02-26 05:23:43.000000"
TGS2603,0.139715403,"2024-02-26 05:23:44.000000"
TGS2610,0.552147210,"2024-02-26 05:23:44.000000"
TGS2611,0.560166001,"2024-02-26 05:23:44.000000"
MQ12,inf,"2024-02-26 05:23:45.000000"
